"[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)","[D210000] 재무상태표, 유동/비유동법 - 연결 | Statement of financial position, current/non-current - Consolidated financial statements (Unit: KRW)",20241231,20231231,20221231,20211231,20201231,20191231,20181231,20171231,20161231,20151231,20141231,20131231,20121231,20111231,20101231,20091231
concept_id,label_ko,label_en,class0,class1,class2,class3,"('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)","('연결재무제표',)"
ifrs-full_NoncurrentDerivativeFinancialAssets,파생상품자산,Non-current derivative financial assets,재무상태표 [개요],자산 [개요],비유동자산,파생상품자산,81542098348.0,36810606101.0,27497695443.0,28867287118.0,22395569233.0,19210492467.0,14315341865.0,9144499042.0,7356588654.0,,,,,,,
ifrs-full_OtherNoncurrentAssets,기타비유동자산,Other non-current assets,재무상태표 [개요],자산 [개요],비유동자산,기타비유동자산,212258404764.0,227288442567.0,190139435471.0,37096111862.0,26191474654.0,22678923448.0,28733705699.0,37066891695.0,42130816425.0,10139280145.0,13384963891.0,16218512099.0,9373146056.0,5319550044.0,3678925256.0,3605618366.0
ifrs-full_PropertyPlantAndEquipment,유형자산,"Property, plant and equipment",재무상태표 [개요],자산 [개요],비유동자산,유형자산,8319912257726.0,3410331686890.0,3018017026599.0,1898105048192.0,1897667702597.0,1821964121936.0,1713685418792.0,1426613387099.0,1360067053232.0,844897772923.0,533841885812.0,645651541702.0,658493955439.0,683446967370.0,729321328839.0,639108130362.0
ifrs-full_IntangibleAssetsAndGoodwill,무형자산 및 영업권,Intangible assets and goodwill,재무상태표 [개요],자산 [개요],비유동자산,무형자산 및 영업권,7744181632923.0,2202807719580.0,2132580667437.0,1977189431468.0,1895462056719.0,1881380376982.0,1472440232180.0,953933551508.0,926769923537.0,228559679734.0,245863448980.0,219141010942.0,241364191655.0,259183931413.0,274395426060.0,104195252264.0
ifrs-full_InvestmentAccountedForUsingEquityMethod,관계기업및공동기업투자,Investment in associates and joint ventures,재무상태표 [개요],자산 [개요],비유동자산,관계기업및공동기업투자,963857165786.0,3203778118352.0,88159852358.0,182318840233.0,84908655959.0,64442115957.0,57979940745.0,48214311220.0,35701840836.0,,646762558652.0,631974211616.0,573728760190.0,546585053272.0,648572767828.0,370342482843.0
ifrs-full_DeferredTaxAssets,이연법인세자산,Deferred tax assets,재무상태표 [개요],자산 [개요],비유동자산,이연법인세자산,1215008219478.0,243058521127.0,250528990000.0,163155717245.0,163713391071.0,131938584059.0,135788288598.0,76451864208.0,44382190398.0,,,7992560562.0,38796289233.0,10636985200.0,64636835098.0,62097900797.0
ifrs-full_RightofuseAssets,사용권자산,Right-of-use assets,재무상태표 [개요],자산 [개요],비유동자산,사용권자산,421029244142.0,231150315553.0,163549023635.0,149396755651.0,134436204183.0,84437937534.0,,,,,,,,,,
ifrs-full_Assets,자산 총계,Assets,재무상태표 [개요],자산 [개요],자산 총계,,43336873685473.0,19542899925708.0,15151828043299.0,11045830630560.0,9464815678256.0,8708410720271.0,7396686212948.0,5747573160594.0,5652438366206.0,4107930433923.0,3601728499145.0,3434224083597.0,3240938017359.0,3203519628295.0,2904181344722.0,2546767400211.0
ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [개요],부채 [개요],유동부채,,25516144577239.0,12076597878814.0,8222937467473.0,4330103216575.0,3900356540398.0,3329041908478.0,3144141257472.0,2140555352702.0,1968600408357.0,1351647230897.0,1596727627830.0,1169252888436.0,1019549590337.0,963060452184.0,1062261511341.0,1018989671412.0
ifrs-full_TradeAndOtherCurrentPayables,매입채무및기타채무,Trade and other current payables,재무상태표 [개요],부채 [개요],유동부채,매입채무및기타채무,4269928223547.0,1879294033063.0,1300899814315.0,886972717358.0,756455349175.0,762736113155.0,625352279593.0,646515667988.0,577167907605.0,282583816831.0,366400183878.0,256948555141.0,292380479844.0,297878092813.0,370794368755.0,392955966045.0
ifrs-full_CurrentLeaseLiabilities,리스부채,Current lease liabilities,재무상태표 [개요],부채 [개요],유동부채,리스부채,81315191831.0,70981647473.0,44478320626.0,32996513917.0,29890896642.0,29668833314.0,,,,,,,,,,
entity00126566_CurrentBorrowingsAndDebenturesOfCurrentLiabilities,차입금및사채,Current Borrowings and debentures,재무상태표 [개요],부채 [개요],유동부채,차입금및사채,6117727028303.0,2538079878982.0,1735250692757.0,782701299431.0,696597353367.0,504161325471.0,834539472576.0,446035026392.0,359614920211.0,363885885162.0,454281833894.0,311399356691.0,351738406614.0,329726467060.0,374989125229.0,201098115662.0
dart_CurrentDerivativeLiabilities,파생상품부채,Current derivative liabilities,재무상태표 [개요],부채 [개요],유동부채,파생상품부채,361958731889.0,3497376618.0,19444736137.0,207831524.0,2996898220.0,1264158359.0,42799446.0,11527523.0,326388903.0,94500000.0,,,,,,
entity00126566_CurrentEmployeeBenefitLiabilitiesOfCurrentLiabilities,종업원급여부채,Current Employee benefit liabilities,재무상태표 [개요],부채 [개요],유동부채,종업원급여부채,97493278751.0,5957544337.0,4882598838.0,0.0,0.0,514869816408.0,464347027515.0,332377726594.0,323714267755.0,236274703123.0,198793738475.0,,,,,
dart_PaymentsOfIncomeTaxesPayable,미지급법인세,Payments of income taxes payable,재무상태표 [개요],부채 [개요],유동부채,미지급법인세,378855775411.0,130917354095.0,83553317425.0,96792328718.0,37740723948.0,25376926753.0,33382398604.0,97949685914.0,69270347084.0,44080350522.0,2227584797.0,1475382769.0,6422202468.0,1250260846.0,21942268503.0,21034411618.0
ifrs-full_OtherCurrentLiabilities,기타유동부채,Other current liabilities,재무상태표 [개요],부채 [개요],유동부채,기타유동부채,14203491663706.0,7444627172812.0,5032009419750.0,2505107066655.0,2376675319046.0,2005834551426.0,1650824307253.0,950043444885.0,962220844554.0,657628163204.0,773818025261.0,599429593835.0,369008501411.0,334205631465.0,294535748854.0,403901178087.0
ifrs-full_OtherCurrentFinancialLiabilities,기타유동금융부채,Other current financial liabilities,재무상태표 [개요],부채 [개요],유동부채,기타유동금융부채,5374683801.0,3242871434.0,2418567625.0,0.0,0.0,,,,,,,,,,,
ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [개요],부채 [개요],비유동부채,,6456412360924.0,2782076728985.0,3010580957475.0,2784168887193.0,2574733607022.0,2524013519546.0,1616794534013.0,1426064586923.0,1343073343117.0,511167682996.0,361948761793.0,560190592883.0,643713273483.0,646708587504.0,593404295668.0,456269751774.0
dart_LongTermTradeAndOtherNonCurrentPayables,장기매입채무및기타채무,Long-term trade and other non-current payables,재무상태표 [개요],부채 [개요],비유동부채,장기매입채무및기타채무,439684538363.0,342258012948.0,399445249062.0,249305555158.0,229253618094.0,268345855818.0,159741739612.0,102319679611.0,99573427240.0,2539944169.0,3003453680.0,14853530196.0,19759764869.0,24502361828.0,26569365613.0,27720848962.0
ifrs-full_NoncurrentLeaseLiabilities,리스부채,Non-current lease liabilities,재무상태표 [개요],부채 [개요],비유동부채,리스부채,329385529930.0,159928827048.0,133675685291.0,116222809440.0,103709809688.0,53067406624.0,,,,,,,,,,
entity00126566_udf_BS_2023119105045162OfNoncurrentLiabilities,차입금및사채,Noncurrent borrowings and debentures,재무상태표 [개요],부채 [개요],비유동부채,차입금및사채,4164782798202.0,1401027062937.0,1712424845617.0,1848716999666.0,1647896217836.0,1588356855653.0,899558335510.0,898710645784.0,826234858862.0,157756418916.0,155911485934.0,357740032646.0,432366132432.0,457381459370.0,428914729599.0,331800378198.0
dart_NonCurrentDerivativeLiabilities,파생상품부채,Non-current derivative liabilities,재무상태표 [개요],부채 [개요],비유동부채,파생상품부채,53181890916.0,15999535490.0,8157309142.0,178871435.0,5598747681.0,923496003.0,818811625.0,,,,,,,,,
entity00126566_NoncurrentEmployeeBenefitLiabilitiesOfNoncurrentLiabilities,종업원급여부채,Noncurrent Employee benefit liabilities,재무상태표 [개요],부채 [개요],비유동부채,종업원급여부채,851475801601.0,668424416280.0,606253684854.0,499496243814.0,504828765955.0,514869816408.0,464347027515.0,332377726594.0,323714267755.0,236274703123.0,198793738475.0,,,,,
ifrs-full_DeferredTaxLiabilities,이연법인세부채,Deferred tax liabilities,재무상태표 [개요],부채 [개요],비유동부채,이연법인세부채,495612850123.0,120974825642.0,76340330382.0,66902191211.0,80108010007.0,86411666665.0,79809220279.0,92656534934.0,93550789260.0,114596616788.0,4240083704.0,,,,,
ifrs-full_OtherNoncurrentLiabilities,기타비유동부채,Other non-current liabilities,재무상태표 [개요],부채 [개요],비유동부채,기타비유동부채,46305188898.0,6871113455.0,10493276083.0,3346216469.0,0.0,12038422375.0,12519399472.0,,,,,,,,,
ifrs-full_OtherNoncurrentFinancialLiabilities,기타비유동금융부채,Other non-current financial liabilities,재무상태표 [개요],부채 [개요],비유동부채,기타비유동금융부채,75983762891.0,66592935185.0,63790577044.0,0.0,3338437761.0,12038422375.0,12519399472.0,,,,,,,,,
ifrs-full_Liabilities,부채 총계,Liabilities,재무상태표 [개요],부채 [개요],부채 총계,,31972556938163.0,14858674607799.0,11233518424948.0,7114272103768.0,6475090147420.0,5853055428024.0,4760935791485.0,3566619939625.0,3311673751474.0,1862814913893.0,1958676389623.0,1729443481319.0,1663262863820.0,1609769039688.0,1655665807009.0,1475259423186.0
ifrs-full_EquityAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 자본,Equity attributable to owners of parent,재무상태표 [개요],자본 [개요],지배기업의 소유주에게 귀속되는 자본,,4995124600282.0,3528357488015.0,2857351144901.0,2889234848109.0,2597746406509.0,2486059441863.0,2369631325689.0,2179387189522.0,2339027708781.0,2243360869688.0,1641213668544.0,1703152649113.0,1575581559239.0,1589808385443.0,1243175717828.0,1067162070167.0
ifrs-full_IssuedCapital,자본금,Issued capital,재무상태표 [개요],자본 [개요],지배기업의 소유주에게 귀속되는 자본,자본금,240405805000.0,265650000000.0,265650000000.0,265650000000.0,265650000000.0,265650000000.0,265650000000.0,265650000000.0,265650000000.0,265650000000.0,265650000000.0,265650000000.0,265650000000.0,265650000000.0,265650000000.0,265650000000.0
dart_CapitalSurplus,자본잉여금,Capital surplus,재무상태표 [개요],자본 [개요],지배기업의 소유주에게 귀속되는 자본,자본잉여금,-510432401817.0,191831951036.0,217087300635.0,428765120046.0,412757795656.0,412051703190.0,399701022779.0,186818584055.0,188459109780.0,188459109780.0,188459109780.0,188459109780.0,188459109780.0,188459109780.0,188649502978.0,188649502978.0
dart_ElementsOfOtherStockholdersEquity,자본조정,Elements of other stockholder's equity,재무상태표 [개요],자본 [개요],지배기업의 소유주에게 귀속되는 자본,자본조정,-21019887775.0,-2197828640.0,-2197828640.0,-2197828640.0,-481553360.0,0.0,,,,,179741273193.0,100819541048.0,77787683672.0,180778008526.0,10527491014.0,7539935347.0
dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,Other Comprehensive income/loss accumulated amount,재무상태표 [개요],자본 [개요],지배기업의 소유주에게 귀속되는 자본,기타포괄손익누계액,539650693864.0,445655712039.0,362233530553.0,385007706336.0,338619975441.0,332426347613.0,331196444926.0,435800611000.0,534891245071.0,773515751294.0,179741273193.0,100819541048.0,77787683672.0,180778008526.0,10527491014.0,7539935347.0
ifrs-full_RetainedEarnings,이익잉여금,Retained earnings,재무상태표 [개요],자본 [개요],지배기업의 소유주에게 귀속되는 자본,이익잉여금,4746520391010.0,2627417653580.0,2014578142353.0,1812009850367.0,1581200188772.0,1475931391060.0,1373083857984.0,1291117994467.0,1350027353930.0,1015736008614.0,1007363285571.0,1148223998285.0,1043684765787.0,954921267137.0,778348723836.0,605322631842.0
ifrs-full_NoncontrollingInterests,비지배지분,Non-controlling interests,재무상태표 [개요],자본 [개요],비지배지분,,6369192147028.0,1155867829894.0,1060958473450.0,1042323678683.0,391979124327.0,369295850384.0,266119095774.0,1566031447.0,1736905951.0,1754650342.0,1838440978.0,1627953165.0,2093594300.0,3942203164.0,5339819885.0,4345906858.0
ifrs-full_Equity,자본 총계,Equity,재무상태표 [개요],자본 [개요],자본 총계,,11364316747310.0,4684225317909.0,3918309618351.0,3931558526792.0,2989725530836.0,2855355292247.0,2635750421463.0,2180953220969.0,2340764614732.0,2245115520030.0,1643052109522.0,1704780602278.0,1577675153539.0,1593750588607.0,1248515537713.0,1071507977025.0
ifrs-full_EquityAndLiabilities,자본 및 부채 총계,Equity and liabilities,재무상태표 [개요],자본 및 부채 총계,,,43336873685473.0,19542899925708.0,15151828043299.0,11045830630560.0,9464815678256.0,8708410720271.0,7396686212948.0,5747573160594.0,5652438366206.0,4107930433923.0,3601728499145.0,3434224083597.0,3240938017359.0,3203519628295.0,2904181344722.0,2546767400211.0
